"FIPS State Code","FIPS County Code","FIPS State Name","FIPS County Name","file","file_datestamp","FSA State Code","FSA County Code","FSA County Name","Program Year","Pasture Type","Disaster Type","D2 START DATE","D2 END","D2A START DATE","D2A END","D2B START DATE","D2B END","D3A START DATE","D3A END","D3B START DATE","D3B END","D4A START DATE","D4A END","D4B START DATE","D4B END","Date of Qualifying Drought","Drought Factor","Grazing Period Start Date","Grazing Period End Date","Maximum Eligible Payment Months","Payment Factor"
"01","023","Alabama","Choctaw","2026/Counties & Pasture Types Eligible for 2026 LFP 08-28-2026.xlsx","2026-08-28","01","023","CHOCTAW",2026,"Annual Ryegrass","Drought",NA,NA,"2026-01-13","2026-02-09","2026-01-13","2026-03-09","2025-12-01",NA,"2025-12-01","2025-12-29",NA,NA,NA,NA,"2025-12-01",4,"2025-12-01","2026-04-30",5,4
"01","023","Alabama","Choctaw","2026/Counties & Pasture Types Eligible for 2026 LFP 08-28-2026.xlsx","2026-08-28","01","023","CHOCTAW",2026,"Forage Sorghum","Drought",NA,NA,NA,NA,NA,NA,"2026-05-01",NA,NA,NA,NA,NA,NA,NA,"2026-05-01",3,"2026-05-01","2026-10-31",5,3
"01","023","Alabama","Choctaw","2026/Counties & Pasture Types Eligible for 2026 LFP 08-28-2026.xlsx","2026-08-28","01","023","CHOCTAW",2026,"Full Season Improved Mixed Pasture","Drought",NA,NA,"2026-01-13","2026-02-09","2026-01-13","2026-03-09","2025-12-01",NA,"2025-12-01","2025-12-29",NA,NA,NA,NA,"2025-12-01",4,"2025-12-01","2026-10-15",5,4
"01","023","Alabama","Choctaw","2026/Counties & Pasture Types Eligible for 2026 LFP 08-28-2026.xlsx","2026-08-28","01","023","CHOCTAW",2026,"Full Season Improved Pasture","Drought",NA,NA,NA,NA,NA,NA,"2026-04-21",NA,NA,NA,NA,NA,NA,NA,"2026-04-21",3,"2026-04-01","2026-11-30",5,3
"01","023","Alabama","Choctaw","2026/Counties & Pasture Types Eligible for 2026 LFP 08-28-2026.xlsx","2026-08-28","01","023","CHOCTAW",2026,"Long Season Small Grains","Drought",NA,NA,"2026-01-13","2026-02-09","2026-01-13","2026-03-09","2025-12-01",NA,"2025-12-01","2025-12-29",NA,NA,NA,NA,"2025-12-01",4,"2025-12-01","2026-04-30",5,4
"01","023","Alabama","Choctaw","2026/Counties & Pasture Types Eligible for 2026 LFP 08-28-2026.xlsx","2026-08-28","01","023","CHOCTAW",2026,"Native Pasture","Drought",NA,NA,"2026-03-01","2026-03-28","2026-03-03","2026-04-20","2026-04-21",NA,NA,NA,NA,NA,NA,NA,"2026-03-28",3,"2026-03-01","2026-11-30",5,3
"01","023","Alabama","Choctaw","2026/Counties & Pasture Types Eligible for 2026 LFP 08-28-2026.xlsx","2026-08-28","01","023","CHOCTAW",2026,"Short Season Small Grains","Drought",NA,NA,NA,NA,NA,NA,"2026-05-01",NA,NA,NA,NA,NA,NA,NA,"2026-05-01",3,"2026-05-01","2026-07-15",2,2
"01","025","Alabama","Clarke","2026/Counties & Pasture Types Eligible for 2026 LFP 08-28-2026.xlsx","2026-08-28","01","025","CLARKE",2026,"Annual Crabgrass","Drought",NA,NA,NA,NA,NA,NA,"2026-04-21",NA,NA,NA,NA,NA,NA,NA,"2026-04-21",3,"2026-03-01","2026-11-30",5,3
"01","025","Alabama","Clarke","2026/Counties & Pasture Types Eligible for 2026 LFP 08-28-2026.xlsx","2026-08-28","01","025","CLARKE",2026,"Annual Ryegrass","Drought",NA,NA,NA,NA,NA,NA,"2025-12-01",NA,"2025-12-01","2025-12-29",NA,NA,NA,NA,"2025-12-01",4,"2025-12-01","2026-04-30",5,4
"01","025","Alabama","Clarke","2026/Counties & Pasture Types Eligible for 2026 LFP 08-28-2026.xlsx","2026-08-28","01","025","CLARKE",2026,"Forage Sorghum","Drought",NA,NA,NA,NA,NA,NA,"2026-05-01",NA,NA,NA,NA,NA,NA,NA,"2026-05-01",3,"2026-05-01","2026-10-31",5,3
"01","025","Alabama","Clarke","2026/Counties & Pasture Types Eligible for 2026 LFP 08-28-2026.xlsx","2026-08-28","01","025","CLARKE",2026,"Full Season Improved Mixed Pasture","Drought",NA,NA,NA,NA,NA,NA,"2025-12-01",NA,"2025-12-01","2025-12-29",NA,NA,NA,NA,"2025-12-01",4,"2025-12-01","2026-10-15",5,4
"01","025","Alabama","Clarke","2026/Counties & Pasture Types Eligible for 2026 LFP 08-28-2026.xlsx","2026-08-28","01","025","CLARKE",2026,"Full Season Improved Pasture","Drought",NA,NA,NA,NA,NA,NA,"2026-04-21",NA,NA,NA,NA,NA,NA,NA,"2026-04-21",3,"2026-04-01","2026-11-30",5,3
"01","025","Alabama","Clarke","2026/Counties & Pasture Types Eligible for 2026 LFP 08-28-2026.xlsx","2026-08-28","01","025","CLARKE",2026,"Long Season Small Grains","Drought",NA,NA,NA,NA,NA,NA,"2025-12-01",NA,"2025-12-01","2025-12-29",NA,NA,NA,NA,"2025-12-01",4,"2025-12-01","2026-04-30",5,4
"01","025","Alabama","Clarke","2026/Counties & Pasture Types Eligible for 2026 LFP 08-28-2026.xlsx","2026-08-28","01","025","CLARKE",2026,"Native Pasture","Drought",NA,NA,NA,NA,NA,NA,"2026-04-21",NA,NA,NA,NA,NA,NA,NA,"2026-04-21",3,"2026-03-01","2026-11-30",5,3
"01","025","Alabama","Clarke","2026/Counties & Pasture Types Eligible for 2026 LFP 08-28-2026.xlsx","2026-08-28","01","025","CLARKE",2026,"Short Season Small Grains","Drought",NA,NA,NA,NA,NA,NA,"2026-05-01",NA,NA,NA,NA,NA,NA,NA,"2026-05-01",3,"2026-05-01","2026-07-15",2,2
"01","027","Alabama","Clay","2026/Counties & Pasture Types Eligible for 2026 LFP 08-28-2026.xlsx","2026-08-28","01","027","CLAY",2026,"Annual Crabgrass","Drought",NA,NA,"2026-04-21","2026-05-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2026-05-18",1,"2026-03-01","2026-11-30",5,1
"01","027","Alabama","Clay","2026/Counties & Pasture Types Eligible for 2026 LFP 08-28-2026.xlsx","2026-08-28","01","027","CLAY",2026,"Forage Sorghum","Drought",NA,NA,"2026-05-01","2026-05-28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2026-05-28",1,"2026-05-01","2026-10-31",5,1
"01","027","Alabama","Clay","2026/Counties & Pasture Types Eligible for 2026 LFP 08-28-2026.xlsx","2026-08-28","01","027","CLAY",2026,"Full Season Improved Mixed Pasture","Drought",NA,NA,"2026-04-21","2026-05-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2026-05-18",1,"2025-12-01","2026-10-15",5,1
"01","027","Alabama","Clay","2026/Counties & Pasture Types Eligible for 2026 LFP 08-28-2026.xlsx","2026-08-28","01","027","CLAY",2026,"Full Season Improved Pasture","Drought",NA,NA,"2026-04-21","2026-05-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2026-05-18",1,"2026-04-01","2026-11-30",5,1
"01","027","Alabama","Clay","2026/Counties & Pasture Types Eligible for 2026 LFP 08-28-2026.xlsx","2026-08-28","01","027","CLAY",2026,"Native Pasture","Drought",NA,NA,"2026-04-21","2026-05-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2026-05-18",1,"2026-03-01","2026-11-30",5,1
"01","027","Alabama","Clay","2026/Counties & Pasture Types Eligible for 2026 LFP 08-28-2026.xlsx","2026-08-28","01","027","CLAY",2026,"Short Season Small Grains","Drought",NA,NA,"2026-05-01","2026-05-28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2026-05-28",1,"2026-05-01","2026-07-15",2,1
"01","029","Alabama","Cleburne","2026/Counties & Pasture Types Eligible for 2026 LFP 08-28-2026.xlsx","2026-08-28","01","029","CLEBURNE",2026,"Annual Crabgrass","Drought",NA,NA,"2026-04-21","2026-05-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2026-05-18",1,"2026-03-01","2026-11-30",5,1
"01","029","Alabama","Cleburne","2026/Counties & Pasture Types Eligible for 2026 LFP 08-28-2026.xlsx","2026-08-28","01","029","CLEBURNE",2026,"Annual Ryegrass","Drought",NA,NA,"2026-02-17","2026-03-16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2026-03-16",1,"2025-12-01","2026-04-30",5,1
"01","029","Alabama","Cleburne","2026/Counties & Pasture Types Eligible for 2026 LFP 08-28-2026.xlsx","2026-08-28","01","029","CLEBURNE",2026,"Forage Sorghum","Drought",NA,NA,"2026-05-01","2026-05-28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2026-05-28",1,"2026-05-01","2026-10-31",5,1
"01","029","Alabama","Cleburne","2026/Counties & Pasture Types Eligible for 2026 LFP 08-28-2026.xlsx","2026-08-28","01","029","CLEBURNE",2026,"Full Season Improved Mixed Pasture","Drought",NA,NA,"2026-02-17","2026-03-16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2026-03-16",1,"2025-12-01","2026-10-15",5,1
"01","029","Alabama","Cleburne","2026/Counties & Pasture Types Eligible for 2026 LFP 08-28-2026.xlsx","2026-08-28","01","029","CLEBURNE",2026,"Full Season Improved Pasture","Drought",NA,NA,"2026-04-21","2026-05-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2026-05-18",1,"2026-04-01","2026-11-30",5,1
"01","029","Alabama","Cleburne","2026/Counties & Pasture Types Eligible for 2026 LFP 08-28-2026.xlsx","2026-08-28","01","029","CLEBURNE",2026,"Long Season Small Grains","Drought",NA,NA,"2026-02-17","2026-03-16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2026-03-16",1,"2025-12-01","2026-04-30",5,1
"01","029","Alabama","Cleburne","2026/Counties & Pasture Types Eligible for 2026 LFP 08-28-2026.xlsx","2026-08-28","01","029","CLEBURNE",2026,"Native Pasture","Drought",NA,NA,"2026-04-21","2026-05-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2026-05-18",1,"2026-03-01","2026-11-30",5,1
"01","029","Alabama","Cleburne","2026/Counties & Pasture Types Eligible for 2026 LFP 08-28-2026.xlsx","2026-08-28","01","029","CLEBURNE",2026,"Short Season Small Grains","Drought",NA,NA,"2026-05-01","2026-05-28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2026-05-28",1,"2026-05-01","2026-07-15",2,1
"01","031","Alabama","Coffee","2026/Counties & Pasture Types Eligible for 2026 LFP 08-28-2026.xlsx","2026-08-28","01","031","COFFEE",2026,"Annual Crabgrass","Drought",NA,NA,"2026-03-01","2026-03-28",NA,NA,"2026-03-31",NA,"2026-03-31","2026-04-27",NA,NA,NA,NA,"2026-03-28",4,"2026-03-01","2026-11-30",5,4
"01","031","Alabama","Coffee","2026/Counties & Pasture Types Eligible for 2026 LFP 08-28-2026.xlsx","2026-08-28","01","031","COFFEE",2026,"Annual Ryegrass","Drought",NA,NA,"2026-01-13","2026-02-09","2026-01-13","2026-03-02","2025-12-01",NA,"2025-12-01","2026-04-20",NA,NA,NA,NA,"2025-12-01",4,"2025-12-01","2026-04-30",5,4
"01","031","Alabama","Coffee","2026/Counties & Pasture Types Eligible for 2026 LFP 08-28-2026.xlsx","2026-08-28","01","031","COFFEE",2026,"Forage Sorghum","Drought",NA,NA,NA,NA,NA,NA,"2026-05-01",NA,NA,NA,NA,NA,NA,NA,"2026-05-01",3,"2026-05-01","2026-10-31",5,3
"01","031","Alabama","Coffee","2026/Counties & Pasture Types Eligible for 2026 LFP 08-28-2026.xlsx","2026-08-28","01","031","COFFEE",2026,"Full Season Improved Mixed Pasture","Drought",NA,NA,"2026-01-13","2026-02-09","2026-01-13","2026-03-02","2025-12-01",NA,"2025-12-01","2026-04-20",NA,NA,NA,NA,"2025-12-01",4,"2025-12-01","2026-10-15",5,4
"01","031","Alabama","Coffee","2026/Counties & Pasture Types Eligible for 2026 LFP 08-28-2026.xlsx","2026-08-28","01","031","COFFEE",2026,"Full Season Improved Pasture","Drought",NA,NA,NA,NA,NA,NA,"2026-04-01",NA,"2026-04-01","2026-05-04",NA,NA,NA,NA,"2026-04-01",4,"2026-04-01","2026-11-30",5,4
"01","031","Alabama","Coffee","2026/Counties & Pasture Types Eligible for 2026 LFP 08-28-2026.xlsx","2026-08-28","01","031","COFFEE",2026,"Long Season Small Grains","Drought",NA,NA,"2026-01-13","2026-02-09","2026-01-13","2026-03-02","2025-12-01",NA,"2025-12-01","2026-04-20",NA,NA,NA,NA,"2025-12-01",4,"2025-12-01","2026-04-30",5,4
"01","031","Alabama","Coffee","2026/Counties & Pasture Types Eligible for 2026 LFP 08-28-2026.xlsx","2026-08-28","01","031","COFFEE",2026,"Native Pasture","Drought",NA,NA,"2026-03-01","2026-03-28",NA,NA,"2026-03-31",NA,"2026-03-31","2026-04-27",NA,NA,NA,NA,"2026-03-28",4,"2026-03-01","2026-11-30",5,4
"01","031","Alabama","Coffee","2026/Counties & Pasture Types Eligible for 2026 LFP 08-28-2026.xlsx","2026-08-28","01","031","COFFEE",2026,"Short Season Small Grains","Drought",NA,NA,NA,NA,NA,NA,"2026-05-01",NA,NA,NA,NA,NA,NA,NA,"2026-05-01",3,"2026-05-01","2026-07-15",2,2
"01","033","Alabama","Colbert","2026/Counties & Pasture Types Eligible for 2026 LFP 08-28-2026.xlsx","2026-08-28","01","033","COLBERT",2026,"Annual Crabgrass","Drought",NA,NA,"2026-04-14","2026-05-11","2026-04-14","2026-06-01",NA,NA,NA,NA,NA,NA,NA,NA,"2026-05-11",1,"2026-03-01","2026-11-30",5,2
"01","033","Alabama","Colbert","2026/Counties & Pasture Types Eligible for 2026 LFP 08-28-2026.xlsx","2026-08-28","01","033","COLBERT",2026,"Forage Sorghum","Drought",NA,NA,"2026-05-01","2026-05-28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2026-05-28",1,"2026-05-01","2026-10-31",5,1
"01","033","Alabama","Colbert","2026/Counties & Pasture Types Eligible for 2026 LFP 08-28-2026.xlsx","2026-08-28","01","033","COLBERT",2026,"Full Season Improved Mixed Pasture","Drought",NA,NA,"2026-04-14","2026-05-11","2026-04-14","2026-06-01",NA,NA,NA,NA,NA,NA,NA,NA,"2026-05-11",1,"2025-12-01","2026-10-15",5,2
"01","033","Alabama","Colbert","2026/Counties & Pasture Types Eligible for 2026 LFP 08-28-2026.xlsx","2026-08-28","01","033","COLBERT",2026,"Full Season Improved Pasture","Drought",NA,NA,"2026-04-14","2026-05-11","2026-04-14","2026-06-01",NA,NA,NA,NA,NA,NA,NA,NA,"2026-05-11",1,"2026-04-01","2026-11-30",5,2
"01","033","Alabama","Colbert","2026/Counties & Pasture Types Eligible for 2026 LFP 08-28-2026.xlsx","2026-08-28","01","033","COLBERT",2026,"Native Pasture","Drought",NA,NA,"2026-04-14","2026-05-11","2026-04-14","2026-06-01",NA,NA,NA,NA,NA,NA,NA,NA,"2026-05-11",1,"2026-03-01","2026-11-30",5,2
"01","033","Alabama","Colbert","2026/Counties & Pasture Types Eligible for 2026 LFP 08-28-2026.xlsx","2026-08-28","01","033","COLBERT",2026,"Short Season Small Grains","Drought",NA,NA,"2026-05-01","2026-05-28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2026-05-28",1,"2026-05-01","2026-07-15",2,1
"01","035","Alabama","Conecuh","2026/Counties & Pasture Types Eligible for 2026 LFP 08-28-2026.xlsx","2026-08-28","01","035","CONECUH",2026,"Annual Crabgrass","Drought",NA,NA,NA,NA,NA,NA,"2026-03-01",NA,"2026-03-01","2026-03-30",NA,NA,NA,NA,"2026-03-01",4,"2026-03-01","2026-11-30",5,4
"01","035","Alabama","Conecuh","2026/Counties & Pasture Types Eligible for 2026 LFP 08-28-2026.xlsx","2026-08-28","01","035","CONECUH",2026,"Annual Ryegrass","Drought",NA,NA,"2026-01-13","2026-02-09",NA,NA,"2025-12-01",NA,"2025-12-01","2026-03-02",NA,NA,NA,NA,"2025-12-01",4,"2025-12-01","2026-04-30",5,4
"01","035","Alabama","Conecuh","2026/Counties & Pasture Types Eligible for 2026 LFP 08-28-2026.xlsx","2026-08-28","01","035","CONECUH",2026,"Forage Sorghum","Drought",NA,NA,NA,NA,NA,NA,"2026-05-01",NA,NA,NA,NA,NA,NA,NA,"2026-05-01",3,"2026-05-01","2026-10-31",5,3
"01","035","Alabama","Conecuh","2026/Counties & Pasture Types Eligible for 2026 LFP 08-28-2026.xlsx","2026-08-28","01","035","CONECUH",2026,"Full Season Improved Mixed Pasture","Drought",NA,NA,"2026-01-13","2026-02-09",NA,NA,"2025-12-01",NA,"2025-12-01","2026-03-02",NA,NA,NA,NA,"2025-12-01",4,"2025-12-01","2026-10-15",5,4
"01","035","Alabama","Conecuh","2026/Counties & Pasture Types Eligible for 2026 LFP 08-28-2026.xlsx","2026-08-28","01","035","CONECUH",2026,"Full Season Improved Pasture","Drought",NA,NA,NA,NA,NA,NA,"2026-04-01",NA,"2026-04-01","2026-05-04",NA,NA,NA,NA,"2026-04-01",4,"2026-04-01","2026-11-30",5,4
"01","035","Alabama","Conecuh","2026/Counties & Pasture Types Eligible for 2026 LFP 08-28-2026.xlsx","2026-08-28","01","035","CONECUH",2026,"Long Season Small Grains","Drought",NA,NA,"2026-01-13","2026-02-09",NA,NA,"2025-12-01",NA,"2025-12-01","2026-03-02",NA,NA,NA,NA,"2025-12-01",4,"2025-12-01","2026-04-30",5,4
"01","035","Alabama","Conecuh","2026/Counties & Pasture Types Eligible for 2026 LFP 08-28-2026.xlsx","2026-08-28","01","035","CONECUH",2026,"Native Pasture","Drought",NA,NA,NA,NA,NA,NA,"2026-03-01",NA,"2026-03-01","2026-03-30",NA,NA,NA,NA,"2026-03-01",4,"2026-03-01","2026-11-30",5,4
"01","035","Alabama","Conecuh","2026/Counties & Pasture Types Eligible for 2026 LFP 08-28-2026.xlsx","2026-08-28","01","035","CONECUH",2026,"Short Season Small Grains","Drought",NA,NA,NA,NA,NA,NA,"2026-05-01",NA,NA,NA,NA,NA,NA,NA,"2026-05-01",3,"2026-05-01","2026-07-15",2,2
"01","037","Alabama","Coosa","2026/Counties & Pasture Types Eligible for 2026 LFP 08-28-2026.xlsx","2026-08-28","01","037","COOSA",2026,"Annual Crabgrass","Drought",NA,NA,"2026-04-21","2026-05-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2026-05-18",1,"2026-03-01","2026-11-30",5,1
"01","037","Alabama","Coosa","2026/Counties & Pasture Types Eligible for 2026 LFP 08-28-2026.xlsx","2026-08-28","01","037","COOSA",2026,"Full Season Improved Mixed Pasture","Drought",NA,NA,"2026-04-21","2026-05-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2026-05-18",1,"2025-12-01","2026-10-15",5,1
"01","037","Alabama","Coosa","2026/Counties & Pasture Types Eligible for 2026 LFP 08-28-2026.xlsx","2026-08-28","01","037","COOSA",2026,"Full Season Improved Pasture","Drought",NA,NA,"2026-04-21","2026-05-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2026-05-18",1,"2026-04-01","2026-11-30",5,1
"01","037","Alabama","Coosa","2026/Counties & Pasture Types Eligible for 2026 LFP 08-28-2026.xlsx","2026-08-28","01","037","COOSA",2026,"Native Pasture","Drought",NA,NA,"2026-04-21","2026-05-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2026-05-18",1,"2026-03-01","2026-11-30",5,1
"01","039","Alabama","Covington","2026/Counties & Pasture Types Eligible for 2026 LFP 08-28-2026.xlsx","2026-08-28","01","039","COVINGTON",2026,"Annual Crabgrass","Drought",NA,NA,NA,NA,NA,NA,"2026-03-01",NA,"2026-03-01","2026-03-30",NA,NA,NA,NA,"2026-03-01",4,"2026-03-01","2026-11-30",5,4
"01","039","Alabama","Covington","2026/Counties & Pasture Types Eligible for 2026 LFP 08-28-2026.xlsx","2026-08-28","01","039","COVINGTON",2026,"Annual Ryegrass","Drought",NA,NA,"2026-01-13","2026-02-09",NA,NA,"2025-12-01",NA,"2025-12-01","2026-03-02",NA,NA,NA,NA,"2025-12-01",4,"2025-12-01","2026-04-30",5,4
"01","039","Alabama","Covington","2026/Counties & Pasture Types Eligible for 2026 LFP 08-28-2026.xlsx","2026-08-28","01","039","COVINGTON",2026,"Forage Sorghum","Drought",NA,NA,NA,NA,NA,NA,"2026-05-01",NA,NA,NA,NA,NA,NA,NA,"2026-05-01",3,"2026-05-01","2026-10-31",5,3
"01","039","Alabama","Covington","2026/Counties & Pasture Types Eligible for 2026 LFP 08-28-2026.xlsx","2026-08-28","01","039","COVINGTON",2026,"Full Season Improved Mixed Pasture","Drought",NA,NA,"2026-01-13","2026-02-09",NA,NA,"2025-12-01",NA,"2025-12-01","2026-03-02",NA,NA,NA,NA,"2025-12-01",4,"2025-12-01","2026-10-15",5,4
"01","039","Alabama","Covington","2026/Counties & Pasture Types Eligible for 2026 LFP 08-28-2026.xlsx","2026-08-28","01","039","COVINGTON",2026,"Full Season Improved Pasture","Drought",NA,NA,NA,NA,NA,NA,"2026-04-01",NA,"2026-04-01","2026-05-04",NA,NA,NA,NA,"2026-04-01",4,"2026-04-01","2026-11-30",5,4
"01","039","Alabama","Covington","2026/Counties & Pasture Types Eligible for 2026 LFP 08-28-2026.xlsx","2026-08-28","01","039","COVINGTON",2026,"Long Season Small Grains","Drought",NA,NA,"2026-01-13","2026-02-09",NA,NA,"2025-12-01",NA,"2025-12-01","2026-03-02",NA,NA,NA,NA,"2025-12-01",4,"2025-12-01","2026-04-30",5,4
"01","039","Alabama","Covington","2026/Counties & Pasture Types Eligible for 2026 LFP 08-28-2026.xlsx","2026-08-28","01","039","COVINGTON",2026,"Native Pasture","Drought",NA,NA,NA,NA,NA,NA,"2026-03-01",NA,"2026-03-01","2026-03-30",NA,NA,NA,NA,"2026-03-01",4,"2026-03-01","2026-11-30",5,4
"01","039","Alabama","Covington","2026/Counties & Pasture Types Eligible for 2026 LFP 08-28-2026.xlsx","2026-08-28","01","039","COVINGTON",2026,"Short Season Small Grains","Drought",NA,NA,NA,NA,NA,NA,"2026-05-01",NA,NA,NA,NA,NA,NA,NA,"2026-05-01",3,"2026-05-01","2026-07-15",2,2
"01","041","Alabama","Crenshaw","2026/Counties & Pasture Types Eligible for 2026 LFP 08-28-2026.xlsx","2026-08-28","01","041","CRENSHAW",2026,"Annual Crabgrass","Drought",NA,NA,"2026-03-01","2026-03-28",NA,NA,"2026-03-31",NA,"2026-03-31","2026-04-27",NA,NA,NA,NA,"2026-03-28",4,"2026-03-01","2026-11-30",5,4
"01","041","Alabama","Crenshaw","2026/Counties & Pasture Types Eligible for 2026 LFP 08-28-2026.xlsx","2026-08-28","01","041","CRENSHAW",2026,"Annual Ryegrass","Drought",NA,NA,"2025-12-02","2025-12-29","2025-12-02","2026-01-26","2025-12-01",NA,"2025-12-01","2026-04-27",NA,NA,NA,NA,"2025-12-01",4,"2025-12-01","2026-04-30",5,4
"01","041","Alabama","Crenshaw","2026/Counties & Pasture Types Eligible for 2026 LFP 08-28-2026.xlsx","2026-08-28","01","041","CRENSHAW",2026,"Forage Sorghum","Drought",NA,NA,NA,NA,NA,NA,"2026-05-01",NA,NA,NA,NA,NA,NA,NA,"2026-05-01",3,"2026-05-01","2026-10-31",5,3
"01","041","Alabama","Crenshaw","2026/Counties & Pasture Types Eligible for 2026 LFP 08-28-2026.xlsx","2026-08-28","01","041","CRENSHAW",2026,"Full Season Improved Mixed Pasture","Drought",NA,NA,"2025-12-02","2025-12-29","2025-12-02","2026-01-26","2025-12-01",NA,"2025-12-01","2026-04-27",NA,NA,NA,NA,"2025-12-01",4,"2025-12-01","2026-10-15",5,4
"01","041","Alabama","Crenshaw","2026/Counties & Pasture Types Eligible for 2026 LFP 08-28-2026.xlsx","2026-08-28","01","041","CRENSHAW",2026,"Full Season Improved Pasture","Drought",NA,NA,NA,NA,NA,NA,"2026-04-01",NA,"2026-04-01","2026-05-04",NA,NA,NA,NA,"2026-04-01",4,"2026-04-01","2026-11-30",5,4
"01","041","Alabama","Crenshaw","2026/Counties & Pasture Types Eligible for 2026 LFP 08-28-2026.xlsx","2026-08-28","01","041","CRENSHAW",2026,"Long Season Small Grains","Drought",NA,NA,"2025-12-02","2025-12-29","2025-12-02","2026-01-26","2025-12-01",NA,"2025-12-01","2026-04-27",NA,NA,NA,NA,"2025-12-01",4,"2025-12-01","2026-04-30",5,4
"01","041","Alabama","Crenshaw","2026/Counties & Pasture Types Eligible for 2026 LFP 08-28-2026.xlsx","2026-08-28","01","041","CRENSHAW",2026,"Native Pasture","Drought",NA,NA,"2026-03-01","2026-03-28",NA,NA,"2026-03-31",NA,"2026-03-31","2026-04-27",NA,NA,NA,NA,"2026-03-28",4,"2026-03-01","2026-11-30",5,4
"01","041","Alabama","Crenshaw","2026/Counties & Pasture Types Eligible for 2026 LFP 08-28-2026.xlsx","2026-08-28","01","041","CRENSHAW",2026,"Short Season Small Grains","Drought",NA,NA,NA,NA,NA,NA,"2026-05-01",NA,NA,NA,NA,NA,NA,NA,"2026-05-01",3,"2026-05-01","2026-07-15",2,2
"01","043","Alabama","Cullman","2026/Counties & Pasture Types Eligible for 2026 LFP 08-28-2026.xlsx","2026-08-28","01","043","CULLMAN",2026,"Annual Crabgrass","Drought",NA,NA,"2026-04-14","2026-05-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2026-05-11",1,"2026-03-01","2026-11-30",5,1
"01","043","Alabama","Cullman","2026/Counties & Pasture Types Eligible for 2026 LFP 08-28-2026.xlsx","2026-08-28","01","043","CULLMAN",2026,"Full Season Improved Mixed Pasture","Drought",NA,NA,"2026-04-14","2026-05-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2026-05-11",1,"2025-12-01","2026-10-15",5,1
"01","043","Alabama","Cullman","2026/Counties & Pasture Types Eligible for 2026 LFP 08-28-2026.xlsx","2026-08-28","01","043","CULLMAN",2026,"Full Season Improved Pasture","Drought",NA,NA,"2026-04-14","2026-05-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2026-05-11",1,"2026-04-01","2026-11-30",5,1
"01","043","Alabama","Cullman","2026/Counties & Pasture Types Eligible for 2026 LFP 08-28-2026.xlsx","2026-08-28","01","043","CULLMAN",2026,"Native Pasture","Drought",NA,NA,"2026-04-14","2026-05-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2026-05-11",1,"2026-03-01","2026-11-30",5,1
"01","045","Alabama","Dale","2026/Counties & Pasture Types Eligible for 2026 LFP 08-28-2026.xlsx","2026-08-28","01","045","DALE",2026,"Annual Crabgrass","Drought",NA,NA,"2026-03-01","2026-03-28",NA,NA,"2026-03-31",NA,"2026-03-31","2026-04-27",NA,NA,NA,NA,"2026-03-28",4,"2026-03-01","2026-11-30",5,4
