"id","state","county","year","type","disaster","disaster_start_date","payment_type"
"01027","Alabama","Clay",2016,"Forage Sorghum","Drought",NA,"3 Month"
"01027","Alabama","Clay",2012,"Forage Sorghum","Drought",NA,"3 Month"
"01027","Alabama","Clay",2011,"Forage Sorghum","Drought",NA,"Eligible"
"01027","Alabama","Clay",2010,"Forage Sorghum","Drought",NA,"Eligible"
"01027","Alabama","Clay",2008,"Forage Sorghum","Drought",NA,"Eligible"
"01027","Alabama","Clay",2026,"Full Season Improved Mixed Pasture","Drought","2026-05-18","1 Month"
"01027","Alabama","Clay",2024,"Full Season Improved Mixed Pasture","Drought","2023-12-19","3 Month"
"01027","Alabama","Clay",2019,"Full Season Improved Mixed Pasture","Drought",NA,"3 Month"
"01027","Alabama","Clay",2026,"Full Season Improved Pasture","Drought","2026-05-18","1 Month"
"01027","Alabama","Clay",2019,"Full Season Improved Pasture","Drought",NA,"3 Month"
"01027","Alabama","Clay",2017,"Full Season Improved Pasture","Drought",NA,"5 Month"
"01027","Alabama","Clay",2016,"Full Season Improved Pasture","Drought",NA,"5 Month"
"01027","Alabama","Clay",2014,"Improved Pasture","Drought",NA,"1 Month"
"01027","Alabama","Clay",2012,"Improved Pasture","Drought",NA,"4 Month"
"01027","Alabama","Clay",2011,"Improved Pasture","Drought",NA,"Eligible"
"01027","Alabama","Clay",2010,"Improved Pasture","Drought",NA,"Eligible"
"01027","Alabama","Clay",2008,"Improved Pasture","Drought",NA,"Eligible"
"01027","Alabama","Clay",2024,"Long Season Small Grains","Drought","2023-12-19","3 Month"
"01027","Alabama","Clay",2017,"Long Season Small Grains","Drought",NA,"5 Month"
"01027","Alabama","Clay",2013,"Long Season Small Grains","Drought",NA,"5 Month"
"01027","Alabama","Clay",2012,"Long Season Small Grains","Drought",NA,"3 Month"
"01027","Alabama","Clay",2011,"Long Season Small Grains","Drought",NA,"Eligible"
"01027","Alabama","Clay",2026,"Native Pasture","Drought","2026-05-18","1 Month"
"01027","Alabama","Clay",2026,"Short Season Small Grains","Drought","2026-05-28","1 Month"
"01027","Alabama","Clay",2008,"Small Grains","Drought",NA,"Eligible"
"01029","Alabama","Cleburne",2026,"Annual Crabgrass","Drought","2026-05-18","1 Month"
"01029","Alabama","Cleburne",2026,"Annual Ryegrass","Drought","2026-03-16","1 Month"
"01029","Alabama","Cleburne",2024,"Annual Ryegrass","Drought","2023-12-19","3 Month"
"01029","Alabama","Cleburne",2017,"Annual Ryegrass","Drought",NA,"5 Month"
"01029","Alabama","Cleburne",2026,"Forage Sorghum","Drought","2026-05-28","1 Month"
"01029","Alabama","Cleburne",2016,"Forage Sorghum","Drought",NA,"3 Month"
"01029","Alabama","Cleburne",2012,"Forage Sorghum","Drought",NA,"3 Month"
"01029","Alabama","Cleburne",2011,"Forage Sorghum","Drought",NA,"Eligible"
"01029","Alabama","Cleburne",2008,"Forage Sorghum","Drought",NA,"Eligible"
"01029","Alabama","Cleburne",2026,"Full Season Improved Mixed Pasture","Drought","2026-03-16","1 Month"
"01029","Alabama","Cleburne",2024,"Full Season Improved Mixed Pasture","Drought","2023-12-19","3 Month"
"01029","Alabama","Cleburne",2026,"Full Season Improved Pasture","Drought","2026-05-18","1 Month"
"01029","Alabama","Cleburne",2017,"Full Season Improved Pasture","Drought",NA,"5 Month"
"01029","Alabama","Cleburne",2016,"Full Season Improved Pasture","Drought",NA,"5 Month"
"01029","Alabama","Cleburne",2012,"Improved Pasture","Drought",NA,"4 Month"
"01029","Alabama","Cleburne",2011,"Improved Pasture","Drought",NA,"Eligible"
"01029","Alabama","Cleburne",2008,"Improved Pasture","Drought",NA,"Eligible"
"01029","Alabama","Cleburne",2026,"Long Season Small Grains","Drought","2026-03-16","1 Month"
"01029","Alabama","Cleburne",2024,"Long Season Small Grains","Drought","2023-12-19","3 Month"
"01029","Alabama","Cleburne",2017,"Long Season Small Grains","Drought",NA,"5 Month"
"01029","Alabama","Cleburne",2013,"Long Season Small Grains","Drought",NA,"4 Month"
"01029","Alabama","Cleburne",2026,"Native Pasture","Drought","2026-05-18","1 Month"
"01029","Alabama","Cleburne",2026,"Short Season Small Grains","Drought","2026-05-28","1 Month"
"01029","Alabama","Cleburne",2008,"Small Grains","Drought",NA,"Eligible"
"01031","Alabama","Coffee",2026,"Annual Crabgrass","Drought","2026-03-28","4 Month"
"01031","Alabama","Coffee",2026,"Annual Ryegrass","Drought","2025-12-01","4 Month"
"01031","Alabama","Coffee",2017,"Annual Ryegrass","Drought",NA,"3 Month"
"01031","Alabama","Coffee",2026,"Forage Sorghum","Drought","2026-05-01","3 Month"
"01031","Alabama","Coffee",2019,"Forage Sorghum","Drought",NA,"4 Month"
"01031","Alabama","Coffee",2012,"Forage Sorghum","Drought",NA,"5 Month"
"01031","Alabama","Coffee",2011,"Forage Sorghum","Drought",NA,"Eligible"
"01031","Alabama","Coffee",2026,"Full Season Improved Mixed Pasture","Drought","2025-12-01","4 Month"
"01031","Alabama","Coffee",2019,"Full Season Improved Mixed Pasture","Drought",NA,"3 Month"
"01031","Alabama","Coffee",2026,"Full Season Improved Pasture","Drought","2026-04-01","4 Month"
"01031","Alabama","Coffee",2025,"Full Season Improved Pasture","Drought","2025-11-25","3 Month"
"01031","Alabama","Coffee",2023,"Full Season Improved Pasture","Drought","2023-11-07","3 Month"
"01031","Alabama","Coffee",2019,"Full Season Improved Pasture","Drought",NA,"4 Month"
"01031","Alabama","Coffee",2017,"Full Season Improved Pasture","Drought",NA,"3 Month"
"01031","Alabama","Coffee",2016,"Full Season Improved Pasture","Drought",NA,"4 Month"
"01031","Alabama","Coffee",2012,"Improved Pasture","Drought",NA,"5 Month"
"01031","Alabama","Coffee",2011,"Improved Pasture","Drought",NA,"Eligible"
"01031","Alabama","Coffee",2010,"Improved Pasture","Drought",NA,"Eligible"
"01031","Alabama","Coffee",2026,"Long Season Small Grains","Drought","2025-12-01","4 Month"
"01031","Alabama","Coffee",2017,"Long Season Small Grains","Drought",NA,"4 Month"
"01031","Alabama","Coffee",2013,"Long Season Small Grains","Drought",NA,"1 Month"
"01031","Alabama","Coffee",2012,"Long Season Small Grains","Drought",NA,"5 Month"
"01031","Alabama","Coffee",2011,"Long Season Small Grains","Drought",NA,"Eligible"
"01031","Alabama","Coffee",2026,"Native Pasture","Drought","2026-03-28","4 Month"
"01031","Alabama","Coffee",2026,"Short Season Small Grains","Drought","2026-05-01","2 Month"
"01031","Alabama","Coffee",2008,"Small Grains","Drought",NA,"Eligible"
"01033","Alabama","Colbert",2026,"Annual Crabgrass","Drought","2026-05-11","2 Month"
"01033","Alabama","Colbert",2024,"Annual Ryegrass","Drought","2023-12-01","4 Month"
"01033","Alabama","Colbert",2017,"Annual Ryegrass","Drought",NA,"4 Month"
"01033","Alabama","Colbert",2026,"Forage Sorghum","Drought","2026-05-28","1 Month"
"01033","Alabama","Colbert",2024,"Forage Sorghum","Drought","2024-07-16","3 Month"
"01033","Alabama","Colbert",2023,"Forage Sorghum","Drought","2023-10-24","3 Month"
"01033","Alabama","Colbert",2016,"Forage Sorghum","Drought",NA,"1 Month"
"01033","Alabama","Colbert",2026,"Full Season Improved Mixed Pasture","Drought","2026-05-11","2 Month"
"01033","Alabama","Colbert",2024,"Full Season Improved Mixed Pasture","Drought","2023-12-01","4 Month"
"01033","Alabama","Colbert",2026,"Full Season Improved Pasture","Drought","2026-05-11","2 Month"
"01033","Alabama","Colbert",2024,"Full Season Improved Pasture","Drought","2024-07-16","3 Month"
"01033","Alabama","Colbert",2023,"Full Season Improved Pasture","Drought","2023-10-24","4 Month"
"01033","Alabama","Colbert",2017,"Full Season Improved Pasture","Drought",NA,"4 Month"
"01033","Alabama","Colbert",2016,"Full Season Improved Pasture","Drought",NA,"4 Month"
"01033","Alabama","Colbert",2024,"Long Season Small Grains","Drought","2023-12-01","4 Month"
"01033","Alabama","Colbert",2017,"Long Season Small Grains","Drought",NA,"4 Month"
"01033","Alabama","Colbert",2026,"Native Pasture","Drought","2026-05-11","2 Month"
"01033","Alabama","Colbert",2026,"Short Season Small Grains","Drought","2026-05-28","1 Month"
"01033","Alabama","Colbert",2008,"Small Grains","Drought",NA,"Eligible"
"01035","Alabama","Conecuh",2026,"Annual Crabgrass","Drought","2026-03-01","4 Month"
"01035","Alabama","Conecuh",2026,"Annual Ryegrass","Drought","2025-12-01","4 Month"
"01035","Alabama","Conecuh",2017,"Annual Ryegrass","Drought",NA,"4 Month"
"01035","Alabama","Conecuh",2026,"Forage Sorghum","Drought","2026-05-01","3 Month"
"01035","Alabama","Conecuh",2023,"Forage Sorghum","Drought","2023-09-12","4 Month"
"01035","Alabama","Conecuh",2012,"Forage Sorghum","Drought",NA,"3 Month"
"01035","Alabama","Conecuh",2011,"Forage Sorghum","Drought",NA,"Eligible"
"01035","Alabama","Conecuh",2010,"Forage Sorghum","Drought",NA,"Eligible"
"01035","Alabama","Conecuh",2026,"Full Season Improved Mixed Pasture","Drought","2025-12-01","4 Month"
"01035","Alabama","Conecuh",2023,"Full Season Improved Mixed Pasture","Drought","2023-09-12","4 Month"
"01035","Alabama","Conecuh",2026,"Full Season Improved Pasture","Drought","2026-04-01","4 Month"
"01035","Alabama","Conecuh",2025,"Full Season Improved Pasture","Drought","2025-11-25","3 Month"
"01035","Alabama","Conecuh",2023,"Full Season Improved Pasture","Drought","2023-09-12","4 Month"
"01035","Alabama","Conecuh",2017,"Full Season Improved Pasture","Drought",NA,"4 Month"
"01035","Alabama","Conecuh",2016,"Full Season Improved Pasture","Drought",NA,"4 Month"
"01035","Alabama","Conecuh",2012,"Improved Pasture","Drought",NA,"4 Month"
"01035","Alabama","Conecuh",2011,"Improved Pasture","Drought",NA,"Eligible"
"01035","Alabama","Conecuh",2010,"Improved Pasture","Drought",NA,"Eligible"
"01035","Alabama","Conecuh",2026,"Long Season Small Grains","Drought","2025-12-01","4 Month"
"01035","Alabama","Conecuh",2017,"Long Season Small Grains","Drought",NA,"4 Month"
"01035","Alabama","Conecuh",2012,"Long Season Small Grains","Drought",NA,"4 Month"
"01035","Alabama","Conecuh",2011,"Long Season Small Grains","Drought",NA,"Eligible"
"01035","Alabama","Conecuh",2026,"Native Pasture","Drought","2026-03-01","4 Month"
"01035","Alabama","Conecuh",2026,"Short Season Small Grains","Drought","2026-05-01","2 Month"
"01035","Alabama","Conecuh",2008,"Small Grains","Drought",NA,"Eligible"
"01037","Alabama","Coosa",2026,"Annual Crabgrass","Drought","2026-05-18","1 Month"
"01037","Alabama","Coosa",2017,"Annual Ryegrass","Drought",NA,"5 Month"
"01037","Alabama","Coosa",2019,"Forage Sorghum","Drought",NA,"4 Month"
"01037","Alabama","Coosa",2016,"Forage Sorghum","Drought",NA,"4 Month"
"01037","Alabama","Coosa",2012,"Forage Sorghum","Drought",NA,"4 Month"
"01037","Alabama","Coosa",2011,"Forage Sorghum","Drought",NA,"Eligible"
"01037","Alabama","Coosa",2010,"Forage Sorghum","Drought",NA,"Eligible"
"01037","Alabama","Coosa",2008,"Forage Sorghum","Drought",NA,"Eligible"
"01037","Alabama","Coosa",2026,"Full Season Improved Mixed Pasture","Drought","2026-05-18","1 Month"
"01037","Alabama","Coosa",2019,"Full Season Improved Mixed Pasture","Drought",NA,"3 Month"
"01037","Alabama","Coosa",2026,"Full Season Improved Pasture","Drought","2026-05-18","1 Month"
"01037","Alabama","Coosa",2019,"Full Season Improved Pasture","Drought",NA,"4 Month"
"01037","Alabama","Coosa",2017,"Full Season Improved Pasture","Drought",NA,"5 Month"
"01037","Alabama","Coosa",2016,"Full Season Improved Pasture","Drought",NA,"5 Month"
"01037","Alabama","Coosa",2014,"Improved Pasture","Drought",NA,"1 Month"
"01037","Alabama","Coosa",2012,"Improved Pasture","Drought",NA,"4 Month"
"01037","Alabama","Coosa",2011,"Improved Pasture","Drought",NA,"Eligible"
"01037","Alabama","Coosa",2010,"Improved Pasture","Drought",NA,"Eligible"
"01037","Alabama","Coosa",2008,"Improved Pasture","Drought",NA,"Eligible"
"01037","Alabama","Coosa",2017,"Long Season Small Grains","Drought",NA,"5 Month"
"01037","Alabama","Coosa",2013,"Long Season Small Grains","Drought",NA,"4 Month"
"01037","Alabama","Coosa",2012,"Long Season Small Grains","Drought",NA,"3 Month"
"01037","Alabama","Coosa",2011,"Long Season Small Grains","Drought",NA,"Eligible"
"01037","Alabama","Coosa",2026,"Native Pasture","Drought","2026-05-18","1 Month"
"01037","Alabama","Coosa",2008,"Small Grains","Drought",NA,"Eligible"
"01039","Alabama","Covington",2026,"Annual Crabgrass","Drought","2026-03-01","4 Month"
"01039","Alabama","Covington",2026,"Annual Ryegrass","Drought","2025-12-01","4 Month"
"01039","Alabama","Covington",2017,"Annual Ryegrass","Drought",NA,"3 Month"
"01039","Alabama","Covington",2026,"Forage Sorghum","Drought","2026-05-01","3 Month"
"01039","Alabama","Covington",2023,"Forage Sorghum","Drought","2023-10-31","3 Month"
"01039","Alabama","Covington",2019,"Forage Sorghum","Drought",NA,"4 Month"
"01039","Alabama","Covington",2012,"Forage Sorghum","Drought",NA,"4 Month"
"01039","Alabama","Covington",2011,"Forage Sorghum","Drought",NA,"Eligible"
"01039","Alabama","Covington",2026,"Full Season Improved Mixed Pasture","Drought","2025-12-01","4 Month"
"01039","Alabama","Covington",2019,"Full Season Improved Mixed Pasture","Drought",NA,"3 Month"
"01039","Alabama","Covington",2026,"Full Season Improved Pasture","Drought","2026-04-01","4 Month"
"01039","Alabama","Covington",2025,"Full Season Improved Pasture","Drought","2025-11-25","3 Month"
"01039","Alabama","Covington",2023,"Full Season Improved Pasture","Drought","2023-10-31","3 Month"
"01039","Alabama","Covington",2019,"Full Season Improved Pasture","Drought",NA,"4 Month"
"01039","Alabama","Covington",2017,"Full Season Improved Pasture","Drought",NA,"3 Month"
"01039","Alabama","Covington",2016,"Full Season Improved Pasture","Drought",NA,"4 Month"
"01039","Alabama","Covington",2012,"Improved Pasture","Drought",NA,"4 Month"
"01039","Alabama","Covington",2011,"Improved Pasture","Drought",NA,"Eligible"
"01039","Alabama","Covington",2010,"Improved Pasture","Drought",NA,"Eligible"
"01039","Alabama","Covington",2026,"Long Season Small Grains","Drought","2025-12-01","4 Month"
"01039","Alabama","Covington",2017,"Long Season Small Grains","Drought",NA,"4 Month"
"01039","Alabama","Covington",2012,"Long Season Small Grains","Drought",NA,"4 Month"
"01039","Alabama","Covington",2011,"Long Season Small Grains","Drought",NA,"Eligible"
"01039","Alabama","Covington",2026,"Native Pasture","Drought","2026-03-01","4 Month"
"01039","Alabama","Covington",2026,"Short Season Small Grains","Drought","2026-05-01","2 Month"
"01041","Alabama","Crenshaw",2026,"Annual Crabgrass","Drought","2026-03-28","4 Month"
"01041","Alabama","Crenshaw",2026,"Annual Ryegrass","Drought","2025-12-01","4 Month"
"01041","Alabama","Crenshaw",2017,"Annual Ryegrass","Drought",NA,"4 Month"
"01041","Alabama","Crenshaw",2026,"Forage Sorghum","Drought","2026-05-01","3 Month"
"01041","Alabama","Crenshaw",2012,"Forage Sorghum","Drought",NA,"4 Month"
"01041","Alabama","Crenshaw",2011,"Forage Sorghum","Drought",NA,"Eligible"
"01041","Alabama","Crenshaw",2026,"Full Season Improved Mixed Pasture","Drought","2025-12-01","4 Month"
"01041","Alabama","Crenshaw",2026,"Full Season Improved Pasture","Drought","2026-04-01","4 Month"
"01041","Alabama","Crenshaw",2025,"Full Season Improved Pasture","Drought","2025-11-25","3 Month"
"01041","Alabama","Crenshaw",2017,"Full Season Improved Pasture","Drought",NA,"4 Month"
"01041","Alabama","Crenshaw",2016,"Full Season Improved Pasture","Drought",NA,"4 Month"
"01041","Alabama","Crenshaw",2012,"Improved Pasture","Drought",NA,"4 Month"
"01041","Alabama","Crenshaw",2011,"Improved Pasture","Drought",NA,"Eligible"
"01041","Alabama","Crenshaw",2010,"Improved Pasture","Drought",NA,"Eligible"
"01041","Alabama","Crenshaw",2026,"Long Season Small Grains","Drought","2025-12-01","4 Month"
"01041","Alabama","Crenshaw",2017,"Long Season Small Grains","Drought",NA,"4 Month"
"01041","Alabama","Crenshaw",2013,"Long Season Small Grains","Drought",NA,"1 Month"
"01041","Alabama","Crenshaw",2012,"Long Season Small Grains","Drought",NA,"4 Month"
"01041","Alabama","Crenshaw",2011,"Long Season Small Grains","Drought",NA,"Eligible"
"01041","Alabama","Crenshaw",2026,"Native Pasture","Drought","2026-03-28","4 Month"
"01041","Alabama","Crenshaw",2026,"Short Season Small Grains","Drought","2026-05-01","2 Month"
"01041","Alabama","Crenshaw",2008,"Small Grains","Drought",NA,"Eligible"
"01043","Alabama","Cullman",2026,"Annual Crabgrass","Drought","2026-05-11","1 Month"
"01043","Alabama","Cullman",2024,"Annual Ryegrass","Drought","2023-12-01","4 Month"
"01043","Alabama","Cullman",2017,"Annual Ryegrass","Drought",NA,"5 Month"
"01043","Alabama","Cullman",2023,"Forage Sorghum","Drought","2023-10-24","3 Month"
"01043","Alabama","Cullman",2008,"Forage Sorghum","Drought",NA,"Eligible"
"01043","Alabama","Cullman",2026,"Full Season Improved Mixed Pasture","Drought","2026-05-11","1 Month"
"01043","Alabama","Cullman",2024,"Full Season Improved Mixed Pasture","Drought","2023-12-01","4 Month"
"01043","Alabama","Cullman",2026,"Full Season Improved Pasture","Drought","2026-05-11","1 Month"
"01043","Alabama","Cullman",2023,"Full Season Improved Pasture","Drought","2023-10-24","3 Month"
"01043","Alabama","Cullman",2017,"Full Season Improved Pasture","Drought",NA,"5 Month"
"01043","Alabama","Cullman",2016,"Full Season Improved Pasture","Drought",NA,"5 Month"
"01043","Alabama","Cullman",2008,"Improved Pasture","Drought",NA,"Eligible"
"01043","Alabama","Cullman",2024,"Long Season Small Grains","Drought","2023-12-01","4 Month"
"01043","Alabama","Cullman",2017,"Long Season Small Grains","Drought",NA,"5 Month"
"01043","Alabama","Cullman",2026,"Native Pasture","Drought","2026-05-11","1 Month"
"01043","Alabama","Cullman",2008,"Small Grains","Drought",NA,"Eligible"
"01045","Alabama","Dale",2026,"Annual Crabgrass","Drought","2026-03-28","4 Month"
"01045","Alabama","Dale",2026,"Annual Ryegrass","Drought","2025-12-01","4 Month"
"01045","Alabama","Dale",2017,"Annual Ryegrass","Drought",NA,"3 Month"
"01045","Alabama","Dale",2026,"Forage Sorghum","Drought","2026-05-01","3 Month"
"01045","Alabama","Dale",2019,"Forage Sorghum","Drought",NA,"4 Month"
"01045","Alabama","Dale",2012,"Forage Sorghum","Drought",NA,"5 Month"
"01045","Alabama","Dale",2011,"Forage Sorghum","Drought",NA,"Eligible"
"01045","Alabama","Dale",2010,"Forage Sorghum","Drought",NA,"Eligible"
"01045","Alabama","Dale",2026,"Full Season Improved Mixed Pasture","Drought","2025-12-01","4 Month"
"01045","Alabama","Dale",2019,"Full Season Improved Mixed Pasture","Drought",NA,"3 Month"
